"ID","Name","Smiles","assay_type","standard_relation","standard_type","Standard value","Standard units","Function","description","pref_name","target_type","organism","Reference"
"CHEMBL382750","3-(2-Dimethylamino-ethyl)-1H-indol-6-ol","CN(C)CCc1c[nH]c2cc(O)ccc12","B","=","Ki",7600000.000000000000000000000000000000,"M","NA","Inhibition constant against human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand with the compound (10 uM) dissolved in DMSO","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL370859","3-(2-Dimethylamino-ethyl)-2-methyl-1H-indol-4-ol","CN(C)CCc1c(C)[nH]c2cccc(O)c12","B","=","Ki",122000.000000000000000000000000000000,"M","NA","Inhibition constant against human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand with the compound (10 uM) dissolved in DMSO","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL197646","[2-(4-Fluoro-1H-indol-3-yl)-ethyl]-dimethyl-amine","CN(C)CCc1c[nH]c2cccc(F)c12","B","=","Ki",335000.000000000000000000000000000000,"M","NA","Inhibition constant against human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand with the compound (10 uM) dissolved in DMSO","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL371899","3-[2-(4-Methyl-piperazin-1-yl)-ethyl]-1H-indol-4-ol","CN1CCN(CCc2c[nH]c3cccc(O)c23)CC1","B","=","Ki",9753000.000000000000000000000000000000,"M","NA","Inhibition constant against human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand with the compound (10 uM) dissolved in DMSO","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL364061","3-(2-Pyrrolidin-1-yl-ethyl)-1H-indol-4-ol","Oc1cccc2[nH]cc(CCN3CCCC3)c12","B","=","Ki",429000.000000000000000000000000000000,"M","NA","Inhibition constant against human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand with the compound (10 uM) dissolved in DMSO","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL194588","3-Dimethylaminomethyl-1H-indol-4-ol","CN(C)Cc1c[nH]c2cccc(O)c12","B","=","Ki",923000.000000000000000000000000000000,"M","NA","Inhibition constant against human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand with the compound (10 uM) dissolved in DMSO","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL370221","3-Dimethylaminomethyl-1-methyl-1H-indol-4-ol","CN(C)Cc1cn(C)c2cccc(O)c12","B","=","Ki",498000.000000000000000000000000000000,"M","NA","Inhibition constant against human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand with the compound (10 uM) dissolved in DMSO","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL198617","3-(3-Dimethylamino-propyl)-1H-indol-4-ol","CN(C)CCCc1c[nH]c2cccc(O)c12","B","=","Ki",588000.000000000000000000000000000000,"M","NA","Inhibition constant against human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand with the compound (10 uM) dissolved in DMSO","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL194202","3-(2-Dimethylamino-propyl)-1H-indol-4-ol","CC(Cc1c[nH]c2cccc(O)c12)N(C)C","B","=","Ki",982000.000000000000000000000000000000,"M","NA","Inhibition constant against human 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand with the compound (10 uM) dissolved in DMSO","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL14563","6-Chloro-5-methyl-2,3-dihydro-indole-1-carboxylic acid [6-(2-methyl-pyridin-3-yloxy)-pyridin-3-yl]-amide","Cc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c2cc1Cl","B","=","Ki",158490.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL14460","5-Methyl-6-trifluoromethyl-2,3-dihydro-indole-1-carboxylic acid [6-(2-methyl-pyridin-3-yloxy)-pyridin-3-yl]-amide","Cc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c2cc1C(F)(F)F","B","=","Ki",158490.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL54719","5-Methyl-6-trifluoromethyl-2,3-dihydro-indole-1-carboxylic acid [6-(pyridin-2-ylmethoxy)-pyridin-3-yl]-amide","Cc1cc2CCN(C(=O)Nc3ccc(OCc4ccccn4)nc3)c2cc1C(F)(F)F","B","=","Ki",630960.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL197630","(E)-3-(2-Chloro-phenyl)-1-[5-methoxy-6-(2-piperidin-1-yl-ethoxy)-2,3-dihydro-indol-1-yl]-propenone","COc1cc2CCN(C(=O)\\C=C\\c3ccccc3Cl)c2cc1OCCN4CCCCC4","B","=","Ki",398110.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL198171","1-[4-Methoxy-3-(2-piperidin-1-yl-ethoxy)-phenyl]-3-(4-methyl-3-trifluoromethyl-phenyl)-imidazolidin-2-one","COc1ccc(cc1OCCN2CCCCC2)N3CCN(C3=O)c4ccc(C)c(c4)C(F)(F)F","B","=","Ki",398110.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL198458","1-(2-Chloro-phenyl)-3-[4-methoxy-3-(2-piperidin-1-yl-ethoxy)-phenyl]-imidazolidin-2-one","COc1ccc(cc1OCCN2CCCCC2)N3CCN(C3=O)c4ccccc4Cl","B","=","Ki",3981070.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL198097","1-(2,3-Dichloro-phenyl)-3-[4-methoxy-3-(2-piperidin-1-yl-ethoxy)-phenyl]-imidazolidin-2-one","COc1ccc(cc1OCCN2CCCCC2)N3CCN(C3=O)c4cccc(Cl)c4Cl","B","=","Ki",1584890.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL197807","1-(3,4-Dichloro-phenyl)-3-[4-methoxy-3-(2-piperidin-1-yl-ethoxy)-phenyl]-imidazolidin-2-one","COc1ccc(cc1OCCN2CCCCC2)N3CCN(C3=O)c4ccc(Cl)c(Cl)c4","B","=","Ki",630960.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL383800","1-[4-Methoxy-3-(2-piperidin-1-yl-ethoxy)-phenyl]-3-phenyl-imidazolidin-2-one","COc1ccc(cc1OCCN2CCCCC2)N3CCN(C3=O)c4ccccc4","B","=","Ki",2511890.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL198330","1-(3-Fluoro-phenyl)-3-[4-methoxy-3-(2-piperidin-1-yl-ethoxy)-phenyl]-imidazolidin-2-one","COc1ccc(cc1OCCN2CCCCC2)N3CCN(C3=O)c4cccc(F)c4","B","=","Ki",1995260.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL197170","1-[3-(2-Dimethylamino-ethoxy)-4-methoxy-phenyl]-3-(3-fluoro-phenyl)-imidazolidin-2-one","COc1ccc(cc1OCCN(C)C)N2CCN(C2=O)c3cccc(F)c3","B","=","Ki",2511890.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL196953","1-(3,4-Dichloro-phenyl)-3-[3-(2-dimethylamino-ethoxy)-4-methoxy-phenyl]-imidazolidin-2-one","COc1ccc(cc1OCCN(C)C)N2CCN(C2=O)c3ccc(Cl)c(Cl)c3","B","=","Ki",501190.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL198109","1-[4-Methoxy-3-(2-morpholin-4-yl-ethoxy)-phenyl]-3-(4-methyl-3-trifluoromethyl-phenyl)-imidazolidin-2-one","COc1ccc(cc1OCCN2CCOCC2)N3CCN(C3=O)c4ccc(C)c(c4)C(F)(F)F","B","=","Ki",3162280.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL371211","1-(3,4-Dichloro-phenyl)-3-[6-(2-piperidin-1-yl-ethoxy)-pyridin-3-yl]-imidazolidin-2-one","Clc1ccc(cc1Cl)N2CCN(C2=O)c3ccc(OCCN4CCCCC4)nc3","B","=","Ki",1000000.000000000000000000000000000000,"M","NA","Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL370110","3-[2-(4-isoquinolin-4-yl-piperazin-1-yl)-ethyl]-7-methyl-5,6,7,8-tetrahydro-3H-pyrido[4',3':4,5]thieno[2,3-d]pyrimidin-4-one","CN1CCc2c(C1)sc3N=CN(CCN4CCN(CC4)c5cncc6ccccc56)C(=O)c23","B","=","Ki",180000.000000000000000000000000000000,"M","NA","Inhibitory activity against 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL198463","7-methyl-3-[2-(4-quinolin-4-yl-piperazin-1-yl)-ethyl]-5,6,7,8-tetrahydro-3H-pyrido[4',3':4,5]thieno[2,3-d]pyrimidin-4-one","CN1CCc2c(C1)sc3N=CN(CCN4CCN(CC4)c5ccnc6ccccc56)C(=O)c23","B","=","Ki",1200.000000000000000000000000000000,"M","NA","Inhibitory activity against 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL360424","(S)-N-(1-benzylpyrrolidin-3-yl)-4-(thiophen-2-yl)benzamide","O=C(N[C@H]1CCN(Cc2ccccc2)C1)c3ccc(cc3)c4cccs4","B","=","Ki",1800.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL83894","fananserin","Fc1ccc(cc1)N2CCN(CCCN3c4cccc5cccc(c45)S3(=O)=O)CC2","B","=","Ki",370.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL361035","N-((S)-1-benzylpyrrolidin-3-yl)-3-(thiophen-2-yl)benzamide","O=C(N[C@H]1CCN(Cc2ccccc2)C1)c3cccc(c3)c4cccs4","B","=","Ki",460000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL370134","(S)-N-(1-(4-(trifluoromethyl)benzyl)pyrrolidin-3-yl)-4-(thiophen-2-yl)benzamide","FC(F)(F)c1ccc(CN2CC[C@@H](C2)NC(=O)c3ccc(cc3)c4cccs4)cc1","B","=","Ki",130000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL370652","N-((S)-1-(4-(trifluoromethyl)benzyl)pyrrolidin-3-yl)-3-(thiophen-2-yl)benzamide","FC(F)(F)c1ccc(CN2CC[C@@H](C2)NC(=O)c3cccc(c3)c4cccs4)cc1","B","=","Ki",740000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL383383","(S)-N-(1-(4-(trifluoromethoxy)benzyl)pyrrolidin-3-yl)-4-(thiophen-2-yl)benzamide","FC(F)(F)Oc1ccc(CN2CC[C@@H](C2)NC(=O)c3ccc(cc3)c4cccs4)cc1","B","=","Ki",140000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL373032","N-((S)-1-(4-(trifluoromethoxy)benzyl)pyrrolidin-3-yl)-3-(thiophen-2-yl)benzamide","FC(F)(F)Oc1ccc(CN2CC[C@@H](C2)NC(=O)c3cccc(c3)c4cccs4)cc1","B","=","Ki",5600000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL381019","N-[(S)-1-(4-Methyl-benzyl)-pyrrolidin-3-yl]-3-thiophen-2-yl-benzamide","Cc1ccc(CN2CC[C@@H](C2)NC(=O)c3cccc(c3)c4cccs4)cc1","B","=","Ki",610000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL197381","N-((S)-1-(4-chlorobenzyl)pyrrolidin-3-yl)-3-(thiophen-2-yl)benzamide","Clc1ccc(CN2CC[C@@H](C2)NC(=O)c3cccc(c3)c4cccs4)cc1","B","=","Ki",1100000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL427555","(S)-N-(1-(3-methoxybenzyl)pyrrolidin-3-yl)-4-(thiophen-2-yl)benzamide","COc1cccc(CN2CC[C@@H](C2)NC(=O)c3ccc(cc3)c4cccs4)c1","B","=","Ki",22000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL370823","(S)-N-(1-(4-fluorobenzyl)pyrrolidin-3-yl)-4-(thiophen-2-yl)benzamide","Fc1ccc(CN2CC[C@@H](C2)NC(=O)c3ccc(cc3)c4cccs4)cc1","B","=","Ki",14000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL198580","(S)-N-(1-(3,4-difluorobenzyl)pyrrolidin-3-yl)-4-(thiophen-2-yl)benzamide","Fc1ccc(CN2CC[C@@H](C2)NC(=O)c3ccc(cc3)c4cccs4)cc1F","B","=","Ki",16000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL199186","(S)-N-(1-(3,4-dichlorobenzyl)pyrrolidin-3-yl)-4-(thiophen-2-yl)benzamide","Clc1ccc(CN2CC[C@@H](C2)NC(=O)c3ccc(cc3)c4cccs4)cc1Cl","B","=","Ki",22000.000000000000000000000000000000,"M","NA","Displacement of [3H]ketanserin from cloned human 5HT2A receptor in HEK298 cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL39","5-hydroxytryptamine","NCCc1c[nH]c2ccc(O)cc12","B","=","Ki",8200.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL134519","(R)-2-(4-iodo-2,5-dimethoxyphenyl)-1-methylethylamine","COc1cc(C[C@@H](C)N)c(OC)cc1I","B","=","Ki",650.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL275854","5-hydroxy-alpha-methyltryptamine","CC(N)Cc1c[nH]c2ccc(O)cc12","B","=","Ki",12000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL199385","1-(2-aminoethyl)-1H-indazol-6-ol","NCCn1ncc2ccc(O)cc12","B","=","Ki",20000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL371300","1-((S)-2-aminopropyl)-1H-indazol-6-ol","C[C@H](N)Cn1ncc2ccc(O)cc12","B","=","Ki",12000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL437314","1-((R)-2-aminopropyl)-1H-indazol-6-ol","C[C@@H](N)Cn1ncc2ccc(O)cc12","B","=","Ki",105000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL199775","(S)-2-(6-methoxyindazol-1-yl)-1-methylethylamine","COc1ccc2cnn(C[C@H](C)N)c2c1","B","=","Ki",16000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL200104","1-((S)-2-aminopropyl)-7-methyl-1H-indazol-6-ol","C[C@H](N)Cn1ncc2ccc(O)c(C)c12","B","=","Ki",1800.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL197653","1-((S)-2-aminopropyl)-7-fluoro-1H-indazol-6-ol","C[C@H](N)Cn1ncc2ccc(O)c(F)c12","B","=","Ki",5800.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL373245","1-((S)-2-aminopropyl)-7-chloro-1H-indazol-6-ol","C[C@H](N)Cn1ncc2ccc(O)c(Cl)c12","B","=","Ki",12000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL201132","1-((S)-2-aminopropyl)-7-iodo-1H-indazol-6-ol","C[C@H](N)Cn1ncc2ccc(O)c(I)c12","B","=","Ki",21000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL7257","5-methoxy-N,N-dimethyl-tryptamine","COc1ccc2[nH]cc(CCN(C)C)c2c1","B","=","Ki",15000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL31115","5-methoxy-alpha-methyltryptamine","COc1ccc2[nH]cc(CC(C)N)c2c1","B","=","Ki",4600.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from cloned human 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL199824","[O-methyl-11C]2-{4-[4-(7-methoxynaphthalen-1-yl)piperazin-1-yl]butyl}-4-methyl-2H-[1,2,4]triazine-3,5-dione","[11CH3]Oc1ccc2cccc(N3CCN(CCCCN4N=CC(=O)N(C)C4=O)CC3)c2c1","B","=","Ki",41500.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL478","meta-chlorophenylpiperazine","Clc1cccc(c1)N2CCNCC2","B","=","Ki",54000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL379223","(2-methyl-benzyl)-((S)-1-methyl-2-pyrrolo[2,3-f]quinolin-1-yl-ethyl)-amine","C[C@@H](Cn1ccc2ccc3ncccc3c12)NCc4ccccc4C","B","=","Ki",1681000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL383042","(S)-N-(2-methoxybenzyl)-1-(1H-pyrrolo[2,3-f]quinolin-1-yl)propan-2-amine","COc1ccccc1CN[C@@H](C)Cn2ccc3ccc4ncccc4c23","B","=","Ki",1568000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL202324","(S)-N-(1-(1H-pyrrolo[2,3-f]quinolin-1-yl)propan-2-yl)prop-2-en-1-amine","C[C@@H](Cn1ccc2ccc3ncccc3c12)NCC=C","B","=","Ki",1158000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL201117","(S)-N-(cyclohexylmethyl)-1-(1H-pyrrolo[2,3-f]quinolin-1-yl)propan-2-amine","C[C@@H](Cn1ccc2ccc3ncccc3c12)NCC4CCCCC4","B","=","Ki",927000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL380763","(S)-N-benzyl-1-(1H-pyrrolo[2,3-f]quinolin-1-yl)propan-2-amine","C[C@@H](Cn1ccc2ccc3ncccc3c12)NCc4ccccc4","B","=","Ki",842000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
